Date,Open,High,Low,Close,Adj Close,Volume,O_C,H_C,L_C,C_C,AC_C,V_C
2015/8/21,104.32,104.739998,102.18,102.230003,96.926926,9877600,-0.023221001,-0.021121514,-0.029168646,-0.028785854,-0.028785893,1.256241577
2015/8/24,96.400002,101.269997,93,98.120003,93.030121,18137000,-0.075920226,-0.033129665,-0.089841456,-0.040203462,-0.040203534,0.836174779
2015/8/25,101.410004,101.720001,96.870003,96.949997,91.920822,9215900,0.051970974,0.004443606,0.041612935,-0.011924235,-0.011924084,-0.491872967
2015/8/26,99.989998,100.580002,97.389999,100.470001,95.258224,8299100,-0.014002622,-0.011207226,0.005367978,0.036307417,0.036307356,-0.099480246
2015/8/27,101.970001,103.050003,100.919998,102.900002,97.562172,8778300,0.019802011,0.024557576,0.036246011,0.024186334,0.024186342,0.057741201
2015/8/28,102.589996,103.32,102.370003,102.980003,97.638016,5165600,0.006080171,0.002620058,0.014367866,0.000777464,0.000777391,-0.411548933
2015/8/31,102.529999,103.010002,101.949997,102.209999,96.907974,4525900,-0.000584823,-0.003000368,-0.004102823,-0.007477219,-0.007477026,-0.12383847
2015/9/1,99.949997,100.830002,98.75,99.209999,94.063591,9264700,-0.025163387,-0.021162993,-0.031387907,-0.029351336,-0.029351382,1.047040368
2015/9/2,100.779999,101.080002,99.550003,101.07,95.827095,7681000,0.008304172,0.002479421,0.008101296,0.01874812,0.018747998,-0.170939156
2015/9/3,101.580002,102.440002,100.900002,101.199997,95.950363,5151300,0.007938113,0.013454689,0.013561014,0.001286208,0.001286359,-0.329345137
2015/9/4,99.919998,100.410004,99.260002,99.760002,94.585068,4317800,-0.016341839,-0.019816458,-0.016253716,-0.0142292,-0.01422918,-0.161803817
2015/9/8,101.589996,102.32,101.059998,102.269997,96.964844,3341800,0.016713351,0.019021969,0.018134152,0.025160334,0.025160166,-0.226041039
2015/9/9,103.239998,103.400002,100.690002,100.870003,95.637466,3690100,0.016241776,0.010555141,-0.003661152,-0.013689196,-0.013689271,0.104225268
2015/9/10,100.879997,102.07,100.629997,101.410004,96.14946,3695800,-0.022859367,-0.012862688,-0.000595938,0.005353435,0.005353488,0.001544674
2015/9/11,101.040001,101.879997,100.699997,101.860001,96.576126,2007900,0.001586083,-0.001861497,0.000695618,0.004437402,0.004437529,-0.456707614
2015/9/14,101.910004,101.910004,101.199997,101.470001,96.20636,3711100,0.008610481,0.000294533,0.004965243,-0.003828785,-0.003828752,0.848249415
2015/9/15,101.809998,102.970001,101.529999,102.75,97.41996,2385600,-0.000981317,0.010401305,0.003260889,0.012614556,0.012614551,-0.357171728
2015/9/16,102.870003,103.730003,102.699997,103.620003,98.244827,2447400,0.0104116,0.00738081,0.011523668,0.008467182,0.008467125,0.025905433
2015/9/17,103.639999,105.019997,103.239998,103.470001,98.1026,4726600,0.007485136,0.012436074,0.005258043,-0.001447616,-0.001447679,0.931274005
2015/9/18,102.050003,102.889999,101.589996,101.839996,96.557152,3270600,-0.015341529,-0.020281833,-0.015982197,-0.015753407,-0.015753385,-0.308043837
2015/9/21,102.419998,103.019997,101.669998,102.25,96.945885,2680300,0.003625625,0.001263466,0.000787499,0.004025962,0.004025937,-0.180486761
2015/9/22,101,101.239998,100.209999,100.879997,95.646965,3034000,-0.01386446,-0.017278189,-0.014360175,-0.013398562,-0.013398403,0.13196284
2015/9/23,101.040001,101.279999,100.339996,100.68,95.457321,1788800,0.00039605,0.000395111,0.001297246,-0.001982524,-0.00198275,-0.410415293
2015/9/24,100.019997,100.529999,99.099998,100.269997,95.068604,3722700,-0.010095051,-0.007405213,-0.012357963,-0.004072338,-0.004072155,1.081115832
2015/9/25,100.760002,100.870003,99.07,99.610001,94.923759,4937600,0.007398571,0.003382115,-0.000302704,-0.006582188,-0.001523584,0.326349155
2015/9/28,99.610001,99.610001,96.800003,96.940002,92.379372,5606400,-0.011413269,-0.012491345,-0.022913061,-0.026804527,-0.026804533,0.135450421
2015/9/29,97.230003,97.839996,96.370003,96.889999,92.331718,4548600,-0.023893163,-0.01776935,-0.004442149,-0.000515814,-0.000515851,-0.188677226
2015/9/30,98.110001,98.790001,97.550003,98.720001,94.07563,3745600,0.009050684,0.009709782,0.012244474,0.018887419,0.018887464,-0.176537836
2015/10/1,98.959999,99.120003,97.709999,98.919998,94.266205,3808800,0.008663724,0.003340439,0.001640143,0.002025902,0.002025764,0.016873131
2015/10/2,97.959999,100.370003,97.379997,100.360001,95.638481,3654500,-0.010105093,0.012610976,-0.003377362,0.014557249,0.014557455,-0.040511447
2015/10/5,101.099998,102.360001,101.040001,102.209999,97.401436,3405800,0.03205389,0.019826621,0.037584762,0.018433619,0.018433532,-0.068053085
2015/10/6,102.209999,102.459999,101.379997,101.879997,97.08696,2463100,0.010979239,0.000976925,0.003364964,-0.003228667,-0.003228659,-0.27679253
2015/10/7,102.440002,102.879997,101.699997,102.800003,97.963684,2583900,0.002250298,0.004099141,0.003156441,0.009030291,0.009030296,0.049043888
2015/10/8,102.529999,103.879997,102.379997,103.690002,98.811813,2521000,0.000878534,0.009720062,0.006686333,0.008657578,0.008657586,-0.024343047
2015/10/9,103.800003,104.059998,103.43,103.830002,98.945221,1649500,0.012386658,0.001732778,0.010255939,0.001350178,0.001350122,-0.345696152
2015/10/12,103.849998,103.949997,103.510002,103.849998,98.964272,1680100,0.000481647,-0.001057092,0.000773489,0.000192584,0.000192541,0.018551076
2015/10/13,103.290001,104.169998,102.989998,103.089996,98.240036,2221000,-0.005392364,0.002116412,-0.005023708,-0.007318267,-0.007318156,0.321945122
2015/10/14,103.050003,103.440002,102.379997,102.559998,97.734962,1902900,-0.002323536,-0.007007737,-0.005922915,-0.00514112,-0.005141224,-0.143223773
2015/10/15,102.919998,104.120003,102.629997,104.110001,99.212036,2218200,-0.001261572,0.006573869,0.002441883,0.015113134,0.015113056,0.165694466
2015/10/16,104.370003,104.540001,103.849998,104.510002,99.593224,1902100,0.014088661,0.004033788,0.011887372,0.0038421,0.003842155,-0.14250293
2015/10/19,104.300003,104.669998,103.970001,104.629997,99.707565,1457900,-0.000670691,0.001243514,0.001155542,0.001148168,0.00114808,-0.23353136
2015/10/20,104.389999,104.910004,104.190002,104.510002,99.593224,1806100,0.000862857,0.002292978,0.002116005,-0.001146851,-0.001146764,0.238836683
2015/10/21,104.709999,104.860001,103.589996,103.690002,98.811813,1777800,0.003065428,-0.000476628,-0.005758768,-0.007846139,-0.007846026,-0.015669121
2015/10/22,104.279999,105.43,104.120003,105.209999,100.260284,1979200,-0.00410658,0.00543581,0.005116392,0.014659051,0.014658885,0.113286084
2015/10/23,106.129997,106.470001,105.669998,106.309998,101.30854,2404300,0.017740679,0.009864374,0.014886621,0.010455271,0.010455346,0.214783751
2015/10/26,106.260002,106.300003,105.849998,106.050003,101.060776,3078300,0.00122496,-0.001596675,0.001703416,-0.002445631,-0.002445638,0.280331073
2015/10/27,105.830002,105.940002,105.260002,105.709999,100.736778,1685900,-0.004046678,-0.003386651,-0.005573888,-0.003206073,-0.003205972,-0.452327583
2015/10/28,105.940002,107.120003,105.620003,107.099998,102.061378,2421700,0.001039403,0.011138389,0.003420112,0.013149172,0.01314912,0.436443443
2015/10/29,106.720001,107.18,106.68,106.940002,101.90892,2666800,0.007362649,0.000560091,0.010035949,-0.001493894,-0.001493787,0.101209894
2015/10/30,107.139999,107.279999,106.5,106.529999,101.518196,2203200,0.003935513,0.000933001,-0.001687289,-0.003833954,-0.003834051,-0.173841308
2015/11/2,106.779999,108,106.68,107.93,102.852318,3396400,-0.00336009,0.006711419,0.001690141,0.013141847,0.013141703,0.54157589
2015/11/3,107.709999,108.57,107.550003,108.199997,103.109627,3100800,0.008709496,0.005277778,0.008155259,0.002501594,0.002501733,-0.087033329
2015/11/4,108.510002,108.529999,107.57,107.919998,102.842804,2891200,0.007427379,-0.000368435,0.000185932,-0.002587791,-0.00258776,-0.067595459
2015/11/5,108.040001,108.230003,107.209999,107.82,102.747505,2144000,-0.004331407,-0.002764176,-0.003346667,-0.000926594,-0.000926647,-0.258439402
2015/11/6,107.57,107.849998,106.919998,107.839996,102.766563,2078900,-0.00435025,-0.003511087,-0.002704981,0.000185457,0.000185484,-0.030363806
2015/11/9,107.900002,107.900002,106.199997,106.760002,101.737366,2620800,0.003067788,0.000463644,-0.006734016,-0.010014782,-0.010014901,0.260666699
2015/11/10,106.459999,107.040001,106.290001,107,101.966087,1605400,-0.013345718,-0.007970352,0.000847495,0.002248014,0.002248151,-0.38743895
2015/11/11,107.269997,107.269997,106.529999,106.540001,101.527733,1342200,0.007608473,0.002148692,0.002257955,-0.004299056,-0.004299018,-0.16394668
2015/11/12,105.970001,106.160004,104.949997,104.949997,100.01252,3110400,-0.012118915,-0.010347656,-0.014831522,-0.01492401,-0.014924129,1.317389361
2015/11/13,104.760002,104.879997,103.809998,103.839996,98.954742,3003700,-0.011418316,-0.012057338,-0.010862306,-0.010576475,-0.010576456,-0.03430427
2015/11/16,103.800003,105.360001,103.690002,105.349998,100.3937,2635400,-0.009163793,0.004576697,-0.001155919,0.014541622,0.014541577,-0.122615441
2015/11/17,105.510002,106.089996,104.970001,105.220001,100.269829,2243300,0.016473978,0.006928578,0.012344478,-0.001233954,-0.001233852,-0.148781969
2015/11/18,105.580002,107,105.540001,106.900002,101.870789,2106100,0.000663444,0.008577661,0.005430123,0.015966556,0.015966518,-0.061159898
2015/11/19,106.910004,107.080002,106.620003,106.760002,101.737366,1623400,0.012597101,0.000747682,0.010233106,-0.001309635,-0.001309728,-0.229191396
2015/11/20,107.230003,107.599998,106.980003,107.220001,102.175735,1563500,0.002993162,0.004856145,0.003376477,0.00430872,0.00430883,-0.036897869
2015/11/23,107.230003,107.589996,106.879997,107.110001,102.070915,3145000,0,-9.29554E-05,-0.00093481,-0.001025928,-0.00102588,1.011512632
2015/11/24,106.57,107.589996,106.309998,107.389999,102.337723,2032600,-0.006155022,0,-0.005333075,0.002614116,0.002613947,-0.353704293
2015/11/25,107.510002,107.660004,107.25,107.470001,102.413971,1820300,0.008820512,0.000650692,0.008842085,0.000744967,0.000745063,-0.104447506
2015/11/27,107.589996,107.760002,107.220001,107.629997,102.566437,552400,0.000744061,0.000928831,-0.000279711,0.00148875,0.001488723,-0.696533538
2015/11/30,107.779999,107.849998,107.110001,107.169998,102.128082,3618100,0.001765991,0.000835152,-0.001025928,-0.004273892,-0.004273864,5.549782766
2015/12/1,107.589996,108.209999,107.370003,108.18,103.090553,2443600,-0.001762878,0.003337979,0.00242743,0.009424298,0.009424156,-0.324617893
2015/12/2,108.099998,108.269997,106.879997,107.050003,102.013725,2937200,0.004740236,0.000554459,-0.004563714,-0.010445526,-0.010445458,0.201997054
2015/12/3,107.290001,107.480003,105.059998,105.449997,100.489014,3345600,-0.007493034,-0.007296518,-0.017028434,-0.014946342,-0.014946136,0.139043987
2015/12/4,105.809998,107.540001,105.620003,107.389999,102.337723,4520000,-0.013794417,0.000558225,0.005330335,0.018397364,0.018397125,0.351028216
2015/12/7,107.230003,107.269997,106.059998,106.550003,101.53727,3000500,0.013420329,-0.002510731,0.00416583,-0.00782192,-0.007821681,-0.336172566
2015/12/8,105.940002,106.400002,105.269997,105.910004,100.927368,3149600,-0.012030224,-0.008110329,-0.007448624,-0.00600656,-0.006006681,0.049691718
2015/12/9,105.550003,106.75,104.480003,105,100.060165,4179800,-0.00368132,0.003289455,-0.007504455,-0.008592238,-0.008592347,0.327089154
2015/12/10,105.18,106.059998,104.919998,105.309998,100.355591,3684900,-0.003505476,-0.006463719,0.004211284,0.002952362,0.002952484,-0.118402794
2015/12/11,104.169998,104.43,103.07,103.239998,98.382965,5100700,-0.009602605,-0.015368641,-0.017632463,-0.019656253,-0.019656364,0.384216668
2015/12/14,103.360001,103.720001,102.18,103.610001,98.735565,7216200,-0.007775723,-0.006798803,-0.008634908,0.003583911,0.003583954,0.414746996
2015/12/15,104.440002,105.190002,104.360001,104.720001,99.79335,2918000,0.010448926,0.014172782,0.021334909,0.010713252,0.010713313,-0.59563205
2015/12/16,105.459999,106.419998,104.699997,106.239998,101.241829,5972400,0.009766344,0.011693088,0.003257915,0.014514868,0.014514785,1.046744345
2015/12/17,106.440002,106.470001,104.68,104.68,99.755226,4939900,0.009292651,0.000469865,-0.000190993,-0.014683716,-0.014683684,-0.172878575
2015/12/18,104.169998,104.360001,102.900002,102.900002,98.058975,4207700,-0.021326606,-0.019817789,-0.017004184,-0.017004184,-0.017004132,-0.148221624
2015/12/21,103.190002,103.279999,102.370003,103.129997,98.838142,3240700,-0.009407661,-0.010348812,-0.005150622,0.002235131,0.007945902,-0.229816765
2015/12/22,103.650002,104.260002,103.040001,104.059998,99.729439,2875300,0.004457796,0.009488798,0.006544866,0.009017755,0.009017743,-0.112753417
2015/12/23,104.629997,105.400002,104.510002,105.360001,100.975342,3342300,0.009454848,0.010934203,0.014266314,0.012492822,0.012492831,0.162417835
2015/12/24,105.220001,105.599998,105.080002,105.230003,100.850746,1460500,0.005638956,0.001897495,0.005454023,-0.001233846,-0.001233925,-0.563025462
2015/12/28,104.879997,105,104.32,105,100.630302,3479600,-0.003231363,-0.005681799,-0.007232604,-0.002185717,-0.002185844,1.382471756
2015/12/29,105.690002,106.239998,105.540001,106.120003,101.703712,2508300,0.00772316,0.011809505,0.011694795,0.010666695,0.010666867,-0.279141281
2015/12/30,105.959999,106,105.25,105.32,100.936989,2405900,0.002554612,-0.002259017,-0.002747783,-0.007538664,-0.007538791,-0.040824463
2015/12/31,104.93,105.32,104.300003,104.300003,99.959457,3652200,-0.00972064,-0.006415094,-0.0090261,-0.009684742,-0.009684577,0.518018205
2016/1/4,102.580002,102.949997,101.580002,102.739998,98.464371,6138300,-0.022395864,-0.022502877,-0.026078628,-0.014956903,-0.014956924,0.680712995
2016/1/5,102.900002,103.18,102.300003,102.970001,98.684792,3652300,0.003119516,0.002234123,0.007088019,0.00223869,0.002238586,-0.404998127
2016/1/6,101.529999,102.230003,100.949997,101.589996,97.362221,3732800,-0.013313926,-0.009207182,-0.013196539,-0.01340201,-0.013401974,0.022040906
2016/1/7,99.900002,100.800003,98.870003,99.099998,94.975845,9256200,-0.016054339,-0.013988066,-0.020604201,-0.024510268,-0.024510287,1.479693528
2016/1/8,99.610001,99.989998,97.779999,97.970001,93.89286,7015800,-0.002902913,-0.008035764,-0.011024618,-0.011402594,-0.011402741,-0.242043171
2016/1/11,98.550003,98.669998,96.779999,97.910004,93.835373,6862800,-0.010641482,-0.01320132,-0.01022704,-0.000612402,-0.000612262,-0.021807919
2016/1/12,98.800003,99.169998,97.279999,98.580002,94.477501,4457300,0.002536783,0.005067396,0.005166357,0.006842998,0.006843134,-0.35051291
2016/1/13,99,99.199997,95.779999,96.040001,92.04319,6163000,0.002024261,0.000302501,-0.015419408,-0.025765885,-0.025766039,0.382675611
2016/1/14,96.360001,98.18,95.330002,97.510002,93.452026,5085100,-0.026666657,-0.010282228,-0.004698236,0.015306133,0.015306249,-0.174898588
2016/1/15,95.050003,95.879997,94.220001,95.459999,91.487335,8101700,-0.013594832,-0.02342639,-0.011643774,-0.021023515,-0.021023525,0.593223339
2016/1/19,96.57,96.669998,94.5,95.360001,91.391487,7435700,0.015991551,0.008239477,0.002971758,-0.001047538,-0.001047664,-0.082204969
2016/1/20,94,95.269997,91.790001,94.419998,90.490623,13844900,-0.02661282,-0.01448227,-0.028677238,-0.009857414,-0.009857198,0.861949783
2016/1/21,94.699997,95.959999,93.82,94.790001,90.845222,7169500,0.007446777,0.007242595,0.022115688,0.003918693,0.003918627,-0.482155884
2016/1/22,96.330002,96.889999,95.949997,96.809998,92.781158,3701500,0.017212303,0.009691538,0.022703016,0.021310233,0.021310268,-0.48371574
2016/1/25,96.639999,96.650002,95.110001,95.220001,91.257332,4470500,0.003218073,-0.002477005,-0.008754518,-0.016423892,-0.016423873,0.207753613
2016/1/26,95.599998,96.82,95.440002,96.669998,92.646973,3331400,-0.0107616,0.001758903,0.003469677,0.015227862,0.015227719,-0.254803713
2016/1/27,96.400002,97.32,95.050003,95.57,91.592751,5202400,0.008368243,0.005164222,-0.004086326,-0.011378898,-0.011378915,0.561625743
2016/1/28,96.559998,96.660004,95.050003,95.949997,91.95694,4540700,0.00165971,-0.00678171,0,0.003976112,0.003976177,-0.127191296
2016/1/29,96.449997,98.360001,96.349998,98.330002,94.2379,5005400,-0.001139198,0.017587388,0.013676959,0.024804639,0.024804653,0.102341049
2016/2/1,97.75,98.809998,97.370003,98.349998,94.25705,3868900,0.013478518,0.004575,0.010586456,0.000203356,0.000203209,-0.227054781
2016/2/2,97.5,97.550003,96.160004,96.449997,92.436134,3279600,-0.002557545,-0.012751695,-0.012426815,-0.01931877,-0.019318619,-0.152317196
2016/2/3,97.089996,97.290001,94.889999,97.029999,92.991997,5457300,-0.004205169,-0.00266532,-0.013207206,0.006013499,0.006013482,0.664013904
2016/2/4,96.790001,97.919998,96.470001,97.260002,93.212425,3431800,-0.003089865,0.006475455,0.01665088,0.002370432,0.002370398,-0.371154234
2016/2/5,96.940002,97,94.949997,95.260002,91.295662,3993600,0.001549757,-0.009395405,-0.015756235,-0.020563438,-0.020563385,0.163704179
2016/2/8,94.199997,94.379997,92.5,93.779999,89.877243,6303900,-0.028264957,-0.02701034,-0.025803023,-0.015536458,-0.015536543,0.578500601
2016/2/9,92.839996,94.470001,92.699997,93.660004,89.762245,4793900,-0.014437378,0.000953634,0.00216213,-0.001279537,-0.001279501,-0.239534257
2016/2/10,94.190002,95.269997,93.620003,93.720001,89.819756,3580000,0.014541211,0.008468254,0.009924553,0.000640583,0.000640704,-0.253217631
2016/2/11,92.389999,93.059998,91.580002,92.559998,88.708031,7239700,-0.01911034,-0.023197219,-0.021790226,-0.012377326,-0.012377288,1.02226257
2016/2/12,93.470001,94.379997,93.010002,94.360001,90.433121,2948100,0.011689599,0.014184387,0.015614763,0.019446878,0.01944683,-0.592786994
2016/2/16,95.620003,96.089996,94.959999,96.080002,92.081543,3577700,0.023002054,0.018118235,0.020965455,0.018228073,0.018228078,0.213561277
2016/2/17,96.769997,97.93,96.589996,97.669998,93.60537,3635000,0.01202671,0.019148757,0.017165091,0.016548667,0.016548669,0.016015876
2016/2/18,97.900002,97.919998,97.089996,97.279999,93.231583,2432100,0.011677225,-0.000102134,0.00517652,-0.003993028,-0.003993222,-0.330921596
2016/2/19,96.849998,97.360001,96.43,97.300003,93.250763,2243700,-0.01072527,-0.005718924,-0.006797776,0.000205633,0.000205724,-0.07746392
2016/2/22,98.239998,98.800003,98.110001,98.720001,94.611679,2235400,0.014352091,0.014790489,0.017421974,0.014594018,0.014594154,-0.003699247
2016/2/23,98.379997,98.519997,97.470001,97.529999,93.471184,3203900,0.001425071,-0.002834069,-0.00652329,-0.012054315,-0.012054484,0.433255793
2016/2/24,96.580002,98.139999,95.989998,98.029999,93.950371,3253400,-0.018296351,-0.003857065,-0.01518419,0.005126628,0.005126575,0.01544992
2016/2/25,98.269997,99.190002,97.82,99.190002,95.062103,2942600,0.017498395,0.010699032,0.019064507,0.011833143,0.011833184,-0.095530829
2016/2/26,99.669998,99.760002,98.959999,99.110001,94.985435,3194300,0.014246474,0.005746547,0.011654048,-0.000806543,-0.000806504,0.0855366
2016/2/29,99.120003,99.690002,98.32,98.32,94.228317,2749400,-0.00551816,-0.000701684,-0.006467249,-0.007970951,-0.007970885,-0.139279341
2016/3/1,99.129997,100.68,98.839996,100.660004,96.47094,2955700,0.000100827,0.009930765,0.005288812,0.023799878,0.023799884,0.075034553
2016/3/2,100.519997,101.239998,100.260002,101.220001,97.007637,3591400,0.014021992,0.005562157,0.014366714,0.005563252,0.005563302,0.215075955
2016/3/3,101.129997,101.75,100.849998,101.720001,97.486816,2703100,0.006068444,0.005037554,0.00588466,0.004939735,0.004939601,-0.24734087
2016/3/4,101.889999,102.599998,101.400002,102.07,97.82225,2442100,0.0075151,0.008353789,0.005453684,0.003440808,0.003440814,-0.096555806
2016/3/7,101.650002,102.559998,101.559998,102.279999,98.023514,2963900,-0.002355452,-0.000389864,0.00157787,0.002057402,0.002057446,0.213668564
2016/3/8,101.730003,101.800003,100.910004,101.010002,96.806374,3436900,0.000787024,-0.007410248,-0.006400099,-0.012416866,-0.012416817,0.159587031
2016/3/9,101.5,101.699997,100.980003,101.5,97.27597,2131700,-0.002260916,-0.000982377,0.000693678,0.004850985,0.004850879,-0.379760831
2016/3/10,101.800003,102.300003,100.400002,101.470001,97.247223,3702000,0.002955695,0.005899764,-0.005743721,-0.000295557,-0.00029552,0.736642117
2016/3/11,102.370003,103.239998,102.330002,103.190002,98.895638,3253500,0.005599214,0.009188612,0.019223107,0.016950833,0.016950767,-0.121150729
2016/3/14,102.879997,103.32,102.690002,103.07,98.780632,2987100,0.00498187,0.000774913,0.00351803,-0.001162923,-0.001162903,-0.081881051
2016/3/15,102,102.260002,101.760002,102.239998,98.443634,2992400,-0.008553626,-0.010259369,-0.009056383,-0.008052799,-0.00341158,0.001774296
2016/3/16,101.989998,103.089996,101.910004,102.879997,99.059868,3473600,-9.80588E-05,0.008116507,0.001474076,0.006259771,0.006259765,0.160807379
2016/3/17,102.870003,103.919998,102.599998,103.669998,99.820534,3472500,0.008628346,0.008051237,0.006770621,0.007678859,0.007678851,-0.000316674
2016/3/18,103.949997,104.279999,103.800003,104.129997,100.263443,2942300,0.010498629,0.003464213,0.011695955,0.004437147,0.004437053,-0.152685385
2016/3/21,103.980003,104.360001,103.800003,104.230003,100.359749,2539300,0.000288658,0.000767185,0,0.000960396,0.00096053,-0.136967678
2016/3/22,103.75,104.519997,103.610001,104.199997,100.330849,1962600,-0.002211993,0.001533116,-0.001830462,-0.000287883,-0.000287964,-0.227109833
2016/3/23,104.040001,104.040001,103.279999,103.349998,99.512421,6087100,0.00279519,-0.004592384,-0.00318504,-0.00815738,-0.008157292,2.101548966
2016/3/24,102.760002,103.330002,102.529999,103.32,99.483528,2173000,-0.012302951,-0.006824289,-0.007261813,-0.000290256,-0.000290346,-0.643015557
2016/3/28,103.580002,103.709999,103.07,103.389999,99.550926,2103400,0.007979759,0.003677509,0.005266761,0.000677497,0.000677479,-0.032029452
2016/3/29,103.190002,104.550003,102.959999,104.540001,100.658226,2920300,-0.003765206,0.008099547,-0.001067246,0.011122952,0.01112295,0.388371209
2016/3/30,105.040001,105.389999,104.730003,104.940002,101.043381,2258800,0.017928084,0.008034395,0.017191181,0.003826296,0.003826364,-0.226517824
2016/3/31,104.970001,105.220001,104.699997,104.82,100.927818,2230100,-0.000666413,-0.001613037,-0.000286508,-0.00114353,-0.001143697,-0.012705862
2016/4/1,104.300003,105.57,103.949997,105.480003,101.563332,2996000,-0.006382757,0.003326354,-0.007163324,0.006296537,0.006296718,0.343437514
2016/4/4,105.489998,105.550003,104.889999,105.040001,101.139671,1847400,0.011409348,-0.000189419,0.009042829,-0.004171426,-0.004171397,-0.383377837
2016/4/5,104.309998,104.550003,103.870003,104.019997,100.157539,2572500,-0.011185895,-0.009474183,-0.009724435,-0.009710624,-0.009710651,0.392497564
2016/4/6,104.089996,105.199997,103.900002,105.160004,101.255211,2565100,-0.002109117,0.006217063,0.000288813,0.010959498,0.010959455,-0.002876579
2016/4/7,104.5,104.739998,103.440002,103.900002,100.042,2134800,0.003938938,-0.004372614,-0.004427334,-0.011981761,-0.011981714,-0.167751745
2016/4/8,104.57,104.900002,103.910004,104.199997,100.330849,2337000,0.000669856,0.00152763,0.004543716,0.002887344,0.002887277,0.094716133
2016/4/11,104.650002,105.050003,103.910004,103.910004,100.05162,2276300,0.000765057,0.001429943,0,-0.002783042,-0.002783082,-0.02597347
2016/4/12,104.099998,105.099998,103.779999,104.919998,101.024109,2357200,-0.005255652,0.000475916,-0.001251131,0.009719892,0.009719873,0.035540131
2016/4/13,105.5,106.169998,105.43,106.150002,102.20845,2864500,0.013448627,0.01018078,0.015899027,0.011723256,0.01172335,0.215212965
2016/4/14,106.239998,106.389999,105.900002,106.110001,102.169914,1666900,0.007014199,0.002072158,0.004457953,-0.000376835,-0.000377033,-0.418083435
2016/4/15,106.120003,106.190002,105.870003,106.059998,102.121773,1622600,-0.001129471,-0.001879848,-0.000283277,-0.000471237,-0.000471186,-0.026576279
2016/4/18,105.739998,106.790001,105.610001,106.769997,102.805435,1764600,-0.003580899,0.00565024,-0.002455861,0.006694315,0.006694576,0.087513867
2016/4/19,107.019997,107.309998,106.610001,107.07,103.094284,2103700,0.012105154,0.004869342,0.0094688,0.002809806,0.002809667,0.192168197
2016/4/20,107.209999,107.639999,106.830002,107.18,103.200203,1958900,0.001775388,0.003075212,0.002063606,0.001027365,0.001027399,-0.068831107
2016/4/21,107.260002,107.330002,106.480003,106.650002,102.68988,1675200,0.000466402,-0.002879942,-0.003276224,-0.004944934,-0.004944981,-0.144826178
2016/4/22,106.510002,106.93,106.239998,106.800003,102.83432,1893600,-0.006992355,-0.003726842,-0.002253991,0.001406479,0.001406565,0.130372493
2016/4/25,106.5,106.589996,106.059998,106.540001,102.583969,2088100,-9.39067E-05,-0.003179688,-0.001694277,-0.002434476,-0.002434508,0.102714406
2016/4/26,106.779999,107.050003,106.440002,106.830002,102.863197,1747500,0.002629099,0.004315668,0.003582915,0.002721992,0.002721946,-0.163114793
2016/4/27,106.660004,107.330002,106.419998,107.089996,103.113541,2267900,-0.001123759,0.002615591,-0.000187937,0.002433717,0.002433757,0.297796853
2016/4/28,106.629997,107.300003,105.870003,106.129997,102.189186,4834200,-0.000281333,-0.000279502,-0.005168155,-0.008964413,-0.008964439,1.131575466
2016/4/29,105.800003,105.959999,104.809998,105.510002,101.592209,3068000,-0.00778387,-0.012488387,-0.010012326,-0.005841845,-0.00584188,-0.365355178
2016/5/2,105.800003,106.400002,105.470001,106.330002,102.381775,2546500,0,0.004152539,0.006297138,0.007771775,0.007771915,-0.169980443
2016/5/3,105.620003,105.68,104.82,105.260002,101.351494,5172600,-0.001701323,-0.006766936,-0.006162899,-0.010063011,-0.010063129,1.03125859
2016/5/4,104.760002,105.169998,104.370003,104.639999,100.754517,2578800,-0.008142407,-0.004825908,-0.004293045,-0.005890205,-0.005890165,-0.501449948
2016/5/5,104.949997,105.169998,104.370003,104.599998,100.716003,1616700,0.001813622,0,0,-0.000382273,-0.000382256,-0.373080503
2016/5/6,104.139999,104.989998,104,104.980003,101.081886,1759600,-0.007717942,-0.001711515,-0.003545109,0.003632935,0.003632819,0.08838993
2016/5/9,104.870003,105.339996,104.769997,105.089996,101.187805,1747300,0.007009833,0.003333632,0.007403817,0.001047752,0.001047853,-0.006990225
2016/5/10,105.5,106.400002,105.410004,106.339996,102.391396,2400200,0.006007409,0.010062712,0.006108686,0.011894567,0.011894625,0.373662222
2016/5/11,106.089996,106.290001,105.339996,105.370003,101.457413,1531600,0.005592379,-0.001033844,-0.000664149,-0.00912162,-0.009121694,-0.361886509
2016/5/12,105.82,105.879997,104.720001,105.330002,101.418892,2470000,-0.002544971,-0.003857409,-0.005885656,-0.000379624,-0.000379677,0.612692609
2016/5/13,105.080002,105.480003,104.220001,104.419998,100.542686,3754800,-0.006992988,-0.003777805,-0.004774637,-0.008639552,-0.008639475,0.520161943
2016/5/16,104.580002,105.75,104.410004,105.459999,101.54406,2069600,-0.004758279,0.002559698,0.001823095,0.009959788,0.00995969,-0.448812187
2016/5/17,105.260002,105.459999,104.160004,104.510002,100.629349,2792200,0.006502199,-0.002742326,-0.002394407,-0.009008126,-0.009008021,0.349149594
2016/5/18,104.260002,105.199997,103.82,104.5,100.619713,2798600,-0.009500285,-0.002465409,-0.003264247,-9.57038E-05,-9.57574E-05,0.002292099
2016/5/19,104.080002,104.360001,103.370003,104.089996,100.224937,2616800,-0.001726453,-0.007984753,-0.004334396,-0.003923483,-0.003923446,-0.064961052
