Code,Date,Open,High,Low,Close,Volume,SOX_Open,SOX_High,SOX_Low,SOX_Close
52,7/3/15,41.31,43.3,39.81,43.3,122,683.580017,687.23999,682.169983,685.51001
52,7/6/15,46.4,46.4,43.44,43.51,30,678.179993,685.280029,672.429993,675.109985
52,7/7/15,43.72,43.72,42.15,42.15,16,673.48999,674.650024,652.880005,672.909973
52,7/8/15,41.94,41.94,39.24,40.49,99,662.840027,663.440002,653.440002,655.25
52,7/9/15,40.49,40.49,38.51,39.34,44,665.799988,667.809998,646.530029,646.640015
52,7/13/15,39.35,42.78,39.01,39.44,170,664.969971,665.440002,659.140015,663.969971
52,7/14/15,39.63,39.82,39.31,39.49,111,667.929993,672.669983,666.719971,671.159973
52,7/15/15,41.2,41.2,38.68,39,241,670.460022,672.159973,664.039978,667.02002
52,7/16/15,39.18,39.69,38.81,38.99,79,670.559998,670.580017,662.299988,668.609985
52,7/17/15,39.96,40.11,39.11,39.28,76,666.900024,667.669983,661.690002,667.049988
52,7/20/15,39.29,39.59,38.58,38.58,19,669.690002,670.75,662.140015,662.5
52,7/21/15,38.77,39.34,38.77,38.85,34,662.690002,668.440002,661.340027,662.859985
52,7/22/15,39.11,39.46,38.32,38.48,25,642.23999,647.780029,638.950012,646.130005
52,7/23/15,38.29,38.36,37.79,37.96,54,650.950012,663.669983,650.719971,655.51001
52,7/24/15,39.95,39.95,37.86,37.86,15,658.659973,658.929993,641.780029,642.47998
52,7/27/15,37.86,37.86,36.99,36.99,12,637.859985,642.299988,630.900024,637.880005
52,7/28/15,37.17,37.35,37.17,37.17,7,640.780029,655.109985,636,650.900024
52,7/29/15,37.18,37.24,36.96,37.17,25,648.950012,652.909973,644.609985,651.75
52,7/30/15,37.4,37.74,37.4,37.63,10,648.840027,656.23999,646.359985,654.150024
52,7/31/15,37.81,37.81,37.61,37.62,8,654.659973,654.659973,645.359985,646.289978
52,8/3/15,37.46,37.46,36.77,36.77,5,645.849976,647.059998,640.950012,644.349976
52,8/4/15,36.92,36.92,36.74,36.74,2,641.72998,643.419983,633.049988,637.179993
52,8/5/15,36.52,36.52,36.22,36.41,5,639.950012,649.219971,639.719971,644.619995
52,8/6/15,36.41,36.41,35.7,35.7,22,644.719971,644.820007,628.289978,633.130005
52,8/7/15,35.69,35.69,35.69,35.69,2,631.640015,637.539978,630.219971,636.820007
52,8/10/15,35.6,35.6,34.82,35.44,16,642.190002,653.690002,641.859985,652.650024
52,8/11/15,35.61,36.24,35.42,35.67,19,644.710022,646.01001,635.169983,637.849976
52,8/12/15,35.44,35.44,35.1,35.17,8,628.369995,644.450012,625.22998,641.52002
52,8/13/15,35.33,36.08,35.33,35.38,20,641.289978,643.599976,634.75,634.869995
52,8/14/15,35.44,35.44,35,35,7,633.27002,634.559998,627.169983,631.039978
52,8/17/15,34.86,34.86,34.48,34.5,22,627.080017,637.380005,625.299988,637.25
52,8/18/15,34.67,34.86,34.67,34.69,16,634.869995,635.210022,622.940002,624.01001
52,8/19/15,34.6,34.6,34,34.07,7,623.76001,625.570007,614.080017,618.320007
52,8/20/15,33.85,34.06,33.85,34.02,14,610.599976,612,594.77002,594.780029
52,8/21/15,34.02,34.02,33.25,33.25,7,587.799988,596.320007,578.580017,578.590027
52,8/24/15,33,33,31.35,31.94,39,545.539978,590.950012,543.030029,566.580017
52,8/25/15,31.4,33.17,31.4,33.15,136,583.700012,588.099976,559.590027,559.590027
52,8/26/15,33,33.16,32.76,33.16,20,575.130005,588.5,566.299988,587.820007
52,8/27/15,33.32,33.59,33.32,33.5,13,596.97998,610.51001,596.950012,609.76001
52,8/28/15,34.1,34.2,34.02,34.2,8,607.219971,614.530029,607.02002,613.909973
52,8/31/15,34.2,34.33,34.07,34.33,7,609.27002,617.51001,605.27002,611.039978
52,9/1/15,34.03,34.6,34.03,34.26,8,595.539978,605.190002,586.559998,590.119995
52,9/2/15,34.03,34.27,33.94,34.27,6,600.390015,603.830017,593.190002,603.780029
52,9/3/15,34.44,34.61,34.38,34.55,8,607.349976,616.469971,606.809998,608.580017
52,9/4/15,34.72,34.75,34.17,34.17,20,598.710022,605.48999,595.52002,597.619995
52,9/7/15,34.22,34.39,33.99,33.99,13,598.710022,605.48999,595.52002,597.619995
52,9/8/15,34.15,34.19,34.15,34.19,3,612.859985,624.549988,612.570007,624.059998
52,9/9/15,34.36,35.59,34.36,35.59,13,629.880005,633.76001,611.409973,612.830017
52,9/10/15,35.5,35.5,35.33,35.33,4,612.679993,621.159973,606.669983,615.340027
52,9/11/15,35.31,35.7,35.31,35.7,4,608.98999,616.289978,607.440002,615.809998
52,9/14/15,35.99,35.99,35.62,35.68,4,619.289978,620.719971,615.02002,617.669983
52,9/15/15,35.65,35.65,35.27,35.36,8,621.25,626.919983,619.799988,625.140015
52,9/16/15,35.53,36.07,35.53,36.07,6,623.640015,627.039978,619.809998,626.570007
52,9/17/15,36.01,36.65,36.01,36.5,9,625.369995,631.369995,620.01001,621.049988
52,9/18/15,36.5,36.5,36.5,36.5,0,612.159973,618.369995,608.219971,610.75
52,9/21/15,36.32,36.32,35.89,35.89,4,614.02002,616.51001,605.820007,608.72998
52,9/22/15,35.83,35.83,35.81,35.81,2,598.840027,600.179993,592.900024,595.059998
52,9/23/15,35.6,35.6,34.96,34.96,8,596.400024,598.690002,590.109985,590.73999
52,9/24/15,34.88,34.88,34.7,34.7,3,586.150024,593.419983,574.380005,589.710022
52,9/25/15,34.77,34.77,34.43,34.6,5,597.97998,601.940002,587.359985,592.880005
52,9/30/15,35,35.35,35,35.35,8,588.47998,603.349976,588.330017,602.72998
52,10/1/15,35.43,35.96,35.43,35.96,5,602.309998,602.450012,585.440002,595.619995
52,10/2/15,35.79,35.85,35.79,35.85,2,590.169983,608.469971,587.48999,608.460022
52,10/5/15,36.02,36.02,36.02,36.02,1,613.780029,622.929993,612.349976,619.849976
52,10/6/15,36.37,36.55,36.18,36.18,24,619,623.719971,610.73999,621.950012
52,10/7/15,36.36,36.51,36.36,36.51,4,627.27002,633.950012,619.799988,631.320007
52,10/8/15,36.69,36.93,36.69,36.74,10,629.390015,635.23999,624.400024,634.809998
52,10/12/15,36.92,37.44,36.92,37.44,6,630.530029,631.830017,627.090027,630.539978
52,10/13/15,37.42,37.42,37.25,37.25,3,625.070007,629.340027,622.080017,622.280029
52,10/14/15,37.44,37.44,37.44,37.44,1,625.669983,650.840027,624.330017,645.700012
52,10/15/15,37.62,37.96,37.62,37.91,15,650.51001,656.25,645.909973,651.890015
52,10/16/15,37.73,37.73,37.55,37.55,4,651.320007,653.789978,647.469971,652.630005
52,10/19/15,37.78,37.87,37.78,37.87,4,651.179993,657.099976,647.849976,652.880005
52,10/20/15,37.9,37.9,37.6,37.64,22,652.400024,654.349976,648.440002,651.869995
52,10/21/15,37.9,37.9,37.72,37.72,6,661.140015,665.409973,652.900024,653.23999
52,10/22/15,37.72,37.72,37.72,37.72,0,664.900024,676.710022,664.619995,675.950012
52,10/23/15,37.9,38.14,37.9,37.95,4,678.580017,685.780029,674.820007,683.710022
52,10/26/15,38.05,38.2,38.01,38.2,3,679.76001,680.320007,668.400024,670.190002
52,10/27/15,38.14,38.14,37.75,37.75,4,665.76001,670.609985,664.130005,665.710022
52,10/28/15,37.73,37.73,37.55,37.55,2,670.109985,677.349976,667.440002,677.210022
52,10/29/15,37.55,37.55,37.55,37.55,0,662.169983,664.219971,655.330017,656.940002
52,10/30/15,37.28,37.3,37.1,37.3,8,658.890015,664.840027,658.890015,662.52002
52,11/2/15,37.65,37.65,37.65,37.65,9,662.880005,669.369995,662.789978,668.530029
52,11/3/15,37.83,38.14,37.83,38.14,3,666.580017,674.429993,666.359985,671.690002
52,11/4/15,38.33,39.38,38.33,39.3,31,672.48999,674.309998,668.52002,673.47998
52,11/5/15,39.26,39.26,38.94,38.94,9,670.830017,671.039978,658.22998,659.359985
52,11/6/15,39.05,39.05,38.21,38.21,12,665.169983,676.830017,664.830017,676.469971
52,11/9/15,38.41,38.64,38.29,38.29,5,673.200012,673.210022,666.580017,669.940002
52,11/10/15,38.22,38.22,38.03,38.03,2,661.559998,661.640015,655.700012,657.960022
52,11/11/15,37.95,37.95,37.41,37.41,4,659.719971,665.01001,657.679993,658.280029
52,11/12/15,37.59,37.59,37.41,37.54,3,654.280029,658.630005,649.700012,649.77002
52,11/13/15,37.36,37.36,37.1,37.1,5,649.159973,651.590027,641.390015,643.710022
52,11/16/15,36.92,36.92,36.33,36.33,4,643.390015,652.109985,643.280029,652.030029
52,11/17/15,36.51,37.63,36.51,37.63,5,652.679993,660.590027,651.599976,655.820007
52,11/18/15,37.45,37.45,36.9,36.9,5,655.119995,662.570007,651.650024,662.140015
52,11/19/15,37.1,37.28,37.1,37.28,2,662.929993,669.369995,659.659973,663.630005
52,11/20/15,37.46,37.48,37.46,37.48,2,666.48999,669.280029,663.719971,665.76001
52,11/23/15,37.66,37.66,37.66,37.66,1,664.390015,664.669983,656.609985,657.179993
52,11/24/15,37.78,37.96,37.27,37.27,16,655.969971,666.799988,655.799988,665.609985
52,11/25/15,37.45,37.45,37.45,37.45,1,665.109985,669.570007,663.210022,666.090027
52,11/26/15,37.63,37.88,37.63,37.86,8,665.109985,669.570007,663.210022,666.090027
52,11/27/15,38.04,38.04,37.65,37.65,4,666.73999,671.27002,666.390015,670.51001
52,11/30/15,37.47,37.47,36.66,36.84,7,670.830017,677.880005,669.51001,677.140015
52,12/1/15,37.02,37.62,37.02,37.62,4,679.469971,686.619995,679.469971,686.52002
52,12/2/15,37.95,38.18,37.95,38.18,3,688.130005,690.559998,681.859985,682.690002
52,12/3/15,37.99,37.99,37.99,37.99,2,692.159973,693.130005,675.719971,678.719971
52,12/4/15,37.88,37.88,37.72,37.72,6,678.820007,692.599976,676.98999,691.48999
52,12/7/15,37.9,38.43,37.9,38.43,4,689.080017,689.799988,683.77002,684.859985
52,12/8/15,38.34,38.34,37.91,37.91,4,674.940002,681.27002,672.940002,679.030029
52,12/9/15,37.82,37.82,37.82,37.82,1,678.599976,680.179993,667.23999,670.289978
52,12/10/15,37.61,37.61,37.1,37.42,7,670.27002,679.119995,669.570007,674.22998
52,12/11/15,37.6,37.64,37.24,37.24,4,666.359985,669.440002,660.119995,660.780029
52,12/14/15,37.03,37.03,36.56,36.71,28,662.5,663.109985,650.099976,656.48999
52,12/15/15,36.8,36.99,36.8,36.98,43,660.359985,669.369995,659.409973,666.469971
52,12/16/15,37.16,37.54,37.16,37.54,3,670.75,672.869995,660.909973,671.700012
52,12/17/15,37.73,37.85,37.65,37.8,40,676.380005,677.700012,661.48999,661.710022
52,12/18/15,38.01,38.04,38.01,38.04,2,658.820007,660.440002,653.150024,653.719971
52,12/21/15,37.85,37.85,37.8,37.8,2,659.76001,666.309998,657.52002,666.130005
52,12/22/15,37.8,37.8,37.8,37.8,1,668.590027,669.52002,661.73999,667.109985
52,12/23/15,38.34,38.34,38.27,38.27,2,668.059998,672.440002,666.52002,671.780029
52,12/24/15,38.52,38.52,38.52,38.52,1,671.210022,676.700012,671.210022,674.390015
52,12/25/15,38.26,38.42,37.95,38.42,5,671.210022,676.700012,671.210022,674.390015
52,12/28/15,38.59,38.59,38.59,38.59,1,671.849976,671.849976,664.799988,671.75
52,12/29/15,38.34,38.34,38.33,38.33,2,674.849976,682.359985,673.75,679.780029
52,12/30/15,38,38,38,38,1,679.27002,680.619995,672.75,673.080017
52,12/31/15,38,38,38,38,0,671.039978,671.049988,663.440002,663.47998
52,1/4/16,37.19,37.19,37.19,37.19,1,650.440002,656.409973,646.880005,656.280029
52,1/5/16,37,37.02,36.74,37.02,12,657.359985,658.75,648.799988,649.469971
52,1/6/16,36.5,36.5,35.77,35.85,299,638.280029,639.359985,626.280029,631.200012
52,1/7/16,35.78,35.8,34.86,34.86,38,616.830017,624.580017,608.880005,610.25
52,1/8/16,34.83,35.53,34.83,35.53,7,612.609985,616.580017,599.869995,600.47998
52,1/11/16,35.03,35.03,34.75,34.75,4,606.25,608.849976,595.130005,603.549988
52,1/12/16,35.59,35.59,34.97,35.2,29,610.320007,613.98999,599.900024,608.559998
52,1/13/16,35.77,35.77,35.66,35.66,2,608.26001,613.169983,588.75,589.47998
52,1/14/16,35.66,35.66,35.66,35.66,0,592.169983,604.549988,583.659973,601.570007
52,1/15/16,35.31,35.95,35.31,35.85,40,575.030029,581.609985,566.299988,574.289978
52,1/18/16,35.38,35.61,35.38,35.61,2,575.030029,581.609985,566.299988,574.289978
52,1/19/16,36.26,36.26,36.11,36.11,3,585.919983,587.52002,570.179993,575.179993
52,1/20/16,35.6,35.6,35.42,35.42,4,571.640015,584.76001,562.75,578.940002
52,1/21/16,35.42,35.42,35.42,35.42,0,585.219971,594.780029,578.580017,587.559998
52,1/22/16,36,36,36,36,2,599.969971,602.22998,594.559998,598.419983
52,1/25/16,36.6,36.74,36.6,36.6,3,597.25,598.219971,588.599976,589.809998
52,1/26/16,36.46,36.46,36.35,36.35,3,591.869995,600.27002,589.450012,595.859985
52,1/27/16,36.64,36.64,36.63,36.63,2,593.700012,599.929993,585.76001,588.679993
52,1/28/16,36.7,36.7,36.7,36.7,1,591.169983,593.960022,582.330017,586.849976
52,1/29/16,37.45,37.45,37.45,37.45,1,594.130005,613.710022,594.070007,613.679993
52,1/30/16,37.36,37.36,37.36,37.36,3,594.130005,613.710022,594.070007,613.679993
52,2/1/16,37.55,37.55,37.55,37.55,1,608.76001,619.460022,607.700012,616.599976
52,2/2/16,37.55,37.55,37.55,37.55,1,608.559998,609.23999,594.130005,595.700012
52,2/3/16,37.56,37.56,37.56,37.56,1,600.76001,602.359985,585.159973,597.109985
52,2/15/16,37.55,37.9,37.25,37.9,59,564.559998,572.309998,557.52002,571.900024
52,2/16/16,37.84,38.18,37.72,38.18,27,578.780029,594.669983,578.780029,591.929993
52,2/17/16,38.3,38.55,38.3,38.55,3,595.429993,606.969971,594.969971,606.049988
52,2/18/16,38.69,39.02,38.69,39,41,611.140015,611.200012,602.130005,602.52002
52,2/19/16,39,39,39,39,1,602.890015,609.030029,601.059998,605.460022
52,2/22/16,39.2,39.32,39.2,39.32,4,612.530029,618.119995,611.890015,615
52,2/23/16,39.23,39.23,39.15,39.15,4,611.51001,613.349976,604.080017,604.869995
52,2/24/16,39.15,39.15,39.15,39.15,0,597.169983,614.380005,594.109985,613.340027
52,2/25/16,39.09,39.1,39.09,39.1,5,614.73999,621.119995,608.190002,621.070007
52,2/26/16,39.2,39.26,39.2,39.26,3,624.97998,626.919983,621.549988,624.650024
52,3/1/16,39.2,39.6,39.16,39.54,12,627.580017,639.929993,626.469971,639.900024
52,3/2/16,39.9,40.14,39.9,40.11,41,638,643.349976,637.179993,643.309998
52,3/3/16,40.11,40.11,39.9,39.9,7,643.52002,645.289978,639.090027,643.890015
52,3/4/16,39.9,39.9,39.9,39.9,0,648.659973,655.659973,643.460022,650.619995
52,3/7/16,40.24,40.24,40.1,40.1,2,647.070007,655.72998,644.02002,652.679993
52,3/8/16,39.86,39.86,39.56,39.56,3,646.47998,647.390015,637.48999,638.01001
52,3/9/16,39.57,39.77,39.57,39.77,15,641.609985,645,638.330017,643.27002
52,3/10/16,39.85,39.85,39.79,39.79,12,647.02002,652.409973,637.450012,646.580017
52,3/11/16,39.96,40.06,39.96,40.06,6,653.469971,659.200012,652.830017,659.140015
52,3/14/16,41.24,41.24,41.24,41.24,1,655.940002,659.26001,654.280029,656.349976
52,3/15/16,41.08,41.08,40.1,40.1,4,654.97998,655.409973,649.890015,655.409973
52,3/16/16,40.41,40.6,40.41,40.6,6,652.47998,661.909973,652.219971,661.190002
52,3/17/16,41.08,41.5,40.96,40.96,34,659.359985,667.349976,658.169983,665.950012
52,3/18/16,41.2,41.32,41.15,41.16,4,666.76001,675.340027,666.539978,675.030029
52,3/21/16,41.32,41.34,41.32,41.34,12,672.780029,676.280029,669.599976,675.960022
52,3/22/16,41.34,41.34,41.34,41.34,0,672.26001,677.559998,670.700012,675.299988
52,3/23/16,41.12,41.12,41.12,41.12,1,674.869995,674.919983,666.280029,666.460022
52,3/24/16,40.91,40.91,40.91,40.91,1,661.700012,666.159973,658.580017,666.140015
52,3/25/16,40.95,40.95,40.95,40.95,1,661.700012,666.159973,658.580017,666.140015
52,3/28/16,40.83,40.83,40.49,40.49,2,667.25,667.570007,662.669983,665.210022
52,3/29/16,41.13,41.13,40.76,40.76,3,662.179993,675.22998,659.840027,674.140015
52,3/30/16,40.8,40.8,40.8,40.8,1,678.039978,684.710022,677.890015,680.789978
52,3/31/16,40.81,41.52,40.81,41.14,17,679.109985,679.969971,676.609985,676.890015
52,4/1/16,40.89,40.89,40.89,40.89,1,672.080017,681.789978,669.549988,681.590027
52,4/6/16,40.28,40.28,39.85,39.85,2,669.859985,678.559998,665.349976,678.210022
52,4/7/16,39.8,39.8,39.62,39.65,53,674.700012,674.76001,665.27002,667.460022
52,4/8/16,38.3,40.03,38.3,40.02,12,674.640015,677.179993,668.690002,671.309998
52,4/11/16,40.32,40.32,40.32,40.32,1,674.590027,680.549988,670.530029,670.599976
52,4/12/16,40.82,40.82,40.82,40.82,1,672.099976,672.26001,661.26001,669.73999
52,4/13/16,40.74,41,40.74,41,2,673.460022,685.409973,673.22998,685.150024
52,4/14/16,41,41,41,41,1,678.570007,680.52002,672.820007,679.280029
52,4/15/16,40.69,40.81,40.51,40.81,3,676.950012,679.23999,673.340027,673.48999
52,4/18/16,40.43,40.53,40.15,40.15,3,671.039978,675.619995,669.469971,673.960022
52,4/19/16,40.85,40.87,40.08,40.15,5,675.5,675.719971,662.859985,665.609985
52,4/20/16,39.95,39.95,39.8,39.8,3,665.119995,674.890015,663.51001,672.150024
52,4/21/16,39.78,39.78,39.78,39.78,2,671.400024,671.909973,664.909973,667.679993
52,4/22/16,39.9,40.03,39.78,39.78,4,667.72998,675.090027,663.840027,669.030029
52,4/25/16,39.91,39.91,39.91,39.91,1,667.659973,670.900024,663.539978,665.320007
52,4/26/16,40.33,40.33,40.06,40.06,4,670.859985,680.150024,670.73999,674.419983
52,4/27/16,39.97,40.14,39.77,40.14,15,669.97998,682.179993,667.030029,681.26001
52,4/28/16,40.14,40.14,39.38,39.38,13,674.75,680.880005,661.27002,662.690002
52,4/29/16,39.38,39.38,38.52,38.69,8,658.409973,658.440002,640.51001,645.340027
52,5/3/16,38.69,38.69,37.55,37.81,18,645.359985,646.969971,639.830017,642.619995
52,5/4/16,35.37,35.4,35,35,15,638.299988,642.150024,632.880005,634.900024
52,5/5/16,34.96,35.02,34.83,35.02,9,639.820007,642.780029,634.72998,636.809998
52,5/6/16,34.73,34.73,34.73,34.73,1,633.609985,637.580017,628.780029,637.5
52,5/9/16,34.98,34.98,34.7,34.7,9,638.780029,641.929993,635.140015,636.539978
52,5/10/16,34.79,34.79,34.79,34.79,3,637.900024,644.409973,634.909973,644.299988
52,5/11/16,35,35,34.81,34.85,27,642.280029,648.080017,641.679993,642.289978
52,5/12/16,34.85,34.85,34.85,34.85,0,644.380005,644.890015,625.799988,630.77002
52,5/13/16,34.7,34.7,34.41,34.41,3,633.659973,638.809998,631.549988,633.26001
52,5/16/16,34.41,34.41,34.41,34.41,0,634.76001,647.539978,634.51001,643.330017
52,5/17/16,34.59,34.6,34.5,34.6,7,642.789978,645.73999,636.929993,638.890015
52,5/18/16,34.51,34.51,34.51,34.51,1,637.159973,654.349976,637.080017,649.349976
52,5/19/16,34.45,34.45,34.45,34.45,3,645.559998,650.929993,639.48999,644.73999
52,5/20/16,34.65,34.83,34.65,34.83,6,653.539978,665.419983,653.539978,665.080017
52,5/23/16,35.05,36.39,35.05,36.39,17,668.440002,675.429993,668.27002,669.460022
52,5/24/16,36.39,36.39,36,36,4,673.340027,686.309998,673.280029,685.640015
52,5/25/16,36.45,36.62,36.31,36.54,15,689.200012,691.030029,684.23999,689.469971
52,5/26/16,36.54,36.54,36.34,36.34,3,690.469971,693.119995,688.599976,691.580017
52,5/27/16,36.91,37.18,36.91,37.18,7,691.559998,696.710022,691.340027,695.710022
52,5/30/16,37.2,37.73,37,37.73,3,691.559998,696.710022,691.340027,695.710022
52,5/31/16,37.73,37.73,37.73,37.73,0,697.549988,700.039978,694.809998,699.359985
52,6/1/16,37.52,37.92,37.52,37.92,3,696.640015,704.049988,696.090027,703.289978
52,6/2/16,37.91,37.91,37.6,37.6,3,701.01001,703.429993,699.090027,703.429993
52,6/3/16,37.6,37.6,37.6,37.6,0,709.200012,709.590027,701.309998,705.599976
52,6/4/16,37.77,37.77,37.77,37.77,0,709.200012,709.590027,701.309998,705.599976
52,6/6/16,38.13,38.42,38.13,38.42,23,706.630005,709.450012,702.580017,703.700012
52,6/7/16,38.23,38.3,38.23,38.3,12,707.200012,711.890015,706.77002,710.549988
52,6/8/16,38.84,38.96,38.84,38.96,9,710.900024,711.98999,708.02002,710.190002
52,6/13/16,38.96,38.96,37.6,37.93,14,695.929993,703.48999,694.219971,695.419983
52,6/14/16,38.23,38.3,38.22,38.26,4,693.47998,697.150024,688.950012,695.469971
52,6/15/16,38.26,38.26,38.26,38.26,1,698.25,699.190002,694.039978,694.859985
52,6/16/16,38.49,38.49,38.49,38.49,1,688.969971,695.5,683.109985,694.780029
52,6/17/16,38.56,38.59,38.56,38.59,2,693.140015,693.27002,684.309998,689.090027
52,6/20/16,38.59,38.59,38.55,38.55,4,700.440002,705.530029,696.409973,697.080017
52,6/21/16,38.69,38.73,38.69,38.73,9,699.130005,701.26001,696.590027,699.400024
52,6/22/16,38.57,38.57,38.57,38.57,1,699.859985,705.98999,697.640015,698.25
52,6/23/16,38.9,38.9,38.8,38.8,3,707.549988,716.669983,706.109985,716.669983
52,6/24/16,38.8,38.8,38.8,38.8,0,685.25,696.330017,674.380005,675.400024
52,6/27/16,37.32,38,37.32,38,143,664.820007,664.880005,644.419983,648.320007
52,6/28/16,38.89,38.89,38.35,38.35,86,658.289978,666.799988,656.960022,665.75
52,6/29/16,38.97,38.99,38.94,38.94,14,674.22998,681.190002,671.159973,679.369995
52,6/30/16,39.58,39.67,39.58,39.67,4,681.539978,691.669983,678.570007,691.669983
52,7/1/16,40.16,40.21,40.14,40.19,25,684.580017,687.369995,683.72998,685.01001
52,7/4/16,40.36,40.36,40.36,40.36,3,684.580017,687.369995,683.72998,685.01001
52,7/5/16,40.24,40.24,40.24,40.24,1,678.690002,678.76001,668.51001,672.51001
52,7/6/16,39.92,39.92,39.52,39.52,5,667.809998,674.669983,661.309998,673.549988
52,7/7/16,40,40,40,40,1,676.299988,686.640015,676.26001,681.820007
52,7/11/16,41.18,41.18,40.97,41.18,3,706.390015,711.539978,706.369995,708.900024
52,7/12/16,41.11,41.35,41.08,41.3,26,715.929993,720.309998,714.75,718.359985
52,7/13/16,41.24,41.3,40.89,41.3,3,720.73999,723.27002,717.700012,718.900024
52,7/14/16,40.95,41.14,40.95,41.14,6,724.679993,726.090027,719.440002,724.22998
52,7/15/16,41,41.18,41,41.18,5,723.150024,724.820007,721.030029,723.640015
52,7/18/16,41.5,41.77,41.5,41.66,31,732.630005,735.73999,731.849976,734.539978
52,7/19/16,41.75,41.84,41.75,41.84,3,732.280029,733.609985,729.799988,731.780029
52,7/20/16,41.84,41.84,41.84,41.84,0,735.52002,745.460022,733.940002,743.73999
52,7/21/16,41.83,41.97,41.83,41.97,2,744.400024,744.719971,735.320007,738.299988
52,7/22/16,41.97,41.97,41.97,41.97,0,735.5,742.469971,731.530029,742.369995
52,7/25/16,42.24,42.24,42.24,42.24,2,744.48999,747.659973,743.809998,746.440002
52,7/26/16,42.09,42.09,41.86,41.86,4,754.969971,778.719971,754.929993,774.919983
52,7/27/16,42.8,42.85,42.55,42.8,18,781.109985,782.140015,770.830017,774.929993
52,7/28/16,42.6,42.68,42.5,42.56,25,770.75,775.820007,767.159973,770.52002
52,7/29/16,42.92,42.92,42.45,42.45,2,772.01001,772.849976,763.809998,766.780029
52,8/1/16,42.84,42.96,42.84,42.96,17,768.130005,770.830017,765.359985,768.02002
52,8/2/16,43.03,43.03,42.9,42.9,2,765.669983,765.809998,751.429993,755.72998
52,8/3/16,42.28,42.28,42.26,42.26,2,751.309998,756.530029,751.140015,756.530029
52,8/4/16,42.31,42.32,42.12,42.19,11,758.090027,763.75,757.299988,763.570007
52,8/5/16,42.68,42.87,42.68,42.86,7,767.380005,774.049988,767.380005,773.780029
52,8/8/16,43,43,43,43,1,775.289978,777.719971,771.070007,772.440002
52,8/9/16,42.95,43.46,42.95,43.46,2,776.419983,780.98999,776.169983,778.780029
52,8/10/16,43.35,43.35,43.35,43.35,1,779.619995,779.619995,769.929993,772.820007
52,8/11/16,43.23,43.23,42.86,42.86,3,774.869995,777.27002,772.039978,776.26001
52,8/12/16,42.9,42.9,42.8,42.9,8,777.77002,781.289978,776.580017,779.840027
52,8/15/16,42.93,43.1,42.93,43.1,2,782.820007,792.309998,782.51001,790.440002
52,8/16/16,43.22,43.22,42.77,43.02,317,787.880005,788.75,783.960022,784.609985
52,8/17/16,42.78,42.97,42.76,42.97,108,784.409973,785.01001,780.400024,784.609985
52,8/18/16,43.07,43.07,42.6,42.6,22,785.460022,790.159973,784.679993,790.159973
52,8/19/16,42.6,42.6,42.6,42.6,0,792.02002,798.849976,790.840027,797.059998
52,8/22/16,41.86,41.86,41.86,41.86,1,794.809998,799.460022,793.859985,797.289978
52,8/23/16,42.4,42.57,42.25,42.57,3,802.090027,804.690002,800.72998,801.309998
52,8/24/16,42.57,42.57,42.57,42.57,0,801.119995,802.47998,791.969971,794.340027
52,8/25/16,42.77,42.78,42.77,42.78,12,796.099976,801.02002,794.669983,797.469971
52,8/26/16,43.09,43.09,43,43,2,799.51001,807.109985,795.650024,801.400024
52,8/29/16,42.76,42.97,42.75,42.97,5,803.190002,806.809998,802.710022,803.619995
52,8/30/16,42.71,42.71,42.71,42.71,1,805.549988,808.320007,799.23999,802.070007
52,8/31/16,42.74,42.74,42.74,42.74,1,802.440002,802.710022,797.349976,801.47998
52,9/1/16,42.57,42.57,42.57,42.57,1,802.090027,808.359985,797.76001,808.359985
52,9/2/16,42.73,42.73,42.73,42.73,1,811.059998,811.190002,803.390015,806.950012
52,9/5/16,43.03,43.03,42.82,42.87,3,811.059998,811.190002,803.390015,806.950012
52,9/6/16,43.39,43.39,43.1,43.1,4,808.789978,809.280029,800.98999,805.099976
52,9/7/16,43.1,44.03,43.1,44,7,805.799988,806.780029,797.809998,799.200012
52,9/8/16,44.09,44.29,44,44.29,10,796.369995,799.919983,793.130005,797.570007
52,9/9/16,44.29,44.29,44.29,44.29,0,788.609985,790.679993,767.070007,768.369995
52,9/10/16,43.05,43.05,43.05,43.05,1,788.609985,790.679993,767.070007,768.369995
52,9/12/16,42.79,42.79,42.79,42.79,1,760.210022,784.5,760.070007,783.950012
52,9/13/16,42.59,42.59,42.59,42.59,1,779.840027,786.309998,772.809998,776.72998
52,9/14/16,42.11,42.21,42.11,42.16,4,776.849976,785.48999,773.929993,783.719971
52,9/19/16,42.8,43.5,42.8,43.5,6,806.429993,814.599976,800.169983,803.059998
52,9/20/16,43.77,43.97,43.77,43.97,5,808.030029,808.130005,797.400024,799.109985
52,9/21/16,43.97,43.97,43.97,43.97,1,803.960022,811.450012,800.02002,810.650024
52,9/22/16,43.97,44.01,43.97,44.01,8,816.390015,818.380005,810.710022,813.51001
52,9/23/16,44.1,44.21,44.03,44.21,10,811.849976,812.219971,803.859985,804.590027
52,9/26/16,44.21,44.21,44.21,44.21,0,798.669983,801.570007,793.849976,796.640015
52,9/29/16,44.32,44.38,44.3,44.38,8,811.030029,827.179993,803.690002,822.640015
52,9/30/16,44.38,44.38,44.38,44.38,0,828.349976,840.48999,828.320007,835.599976
